athleteId,Name,Coach,season,teamId,conference_level,NBA_Probability,Actual_NBA,oneYears,prev_NBA_Probability,NBA_Prob_Change,High_Transfer,Actual_Transfer,prev_High_Transfer,Transfer_Prob_Change,Team,Actually Entered,Predicted to Enter,Probability of Entering,eventually_NBA,Coach_ID,conference,color
92.0,Aden Holloway,Bruce Pearl,2023,16,P5,0.001,0.0,1.0,0.0,0.001,,,,,auburn,1.0,1.0,0.3981454785665007,0,16_Bruce_Pearl,SEC,#f58025
94.0,Houston Mallette,Lorenzo Romar,2021,228,Other,0.0009655739532809,0.0,1.0,0.0,0.0009655739532809,0.161737173568828,0.0,0.0,0.161737173568828,pepperdine,0.0,1.0,0.4653248237289956,0,228_Lorenzo_Romar,WCC,#e57728
94.0,Houston Mallette,Lorenzo Romar,2022,228,Other,0.0,0.0,0.0,0.0009655739532809,-0.0009655739532809,0.0595871613501646,0.0,0.161737173568828,-0.1021500122186634,pepperdine,0.0,1.0,0.4001910390556727,0,228_Lorenzo_Romar,WCC,#e57728
94.0,Houston Mallette,Lorenzo Romar,2023,228,Other,0.0048754163370838,0.0,0.0,0.0,0.0048754163370838,0.8569152225120413,1.0,0.0595871613501646,0.7973280611618767,pepperdine,0.0,1.0,0.5806248988997803,0,228_Lorenzo_Romar,WCC,#e57728
95.0,Chris Youngblood,Amir Abdur-Rahim,2021,133,Other,0.0,0.0,0.0,0.0,0.0,0.4076306771130879,0.0,0.0098772657362455,0.3977534113768423,kennesaw state,0.0,1.0,0.3639028716208107,0,133_Amir_Abdur-Rahim,ASUN,#ecbb09
95.0,Chris Youngblood,Amir Abdur-Rahim,2022,133,Other,0.1125604688241722,0.0,0.0,0.0,0.1125604688241722,0.6718605785284429,0.0,0.4076306771130879,0.264229901415355,kennesaw state,1.0,1.0,0.371334530580509,0,133_Amir_Abdur-Rahim,ASUN,#ecbb09
95.0,Chris Youngblood,Amir Abdur-Rahim,2023,271,Other,0.0009719135802469,0.0,0.0,0.1125604688241722,-0.1115885552439253,0.7301628036081624,1.0,0.6718605785284429,0.0583022250797194,south florida,1.0,0.0,0.1905024061566248,0,271_Amir_Abdur-Rahim,American,#006747
96.0,Romelle Mansel,Dan Monson,2021,145,Other,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.004,long beach state,1.0,0.0,0.107017742974112,0,145_Dan_Monson,Big West,#efc309
96.0,Romelle Mansel,Mo Williams,2022,126,Other,0.0,0.0,0.0,0.0,0.0,0.0141199453749662,0.0,0.004,0.0101199453749662,jackson state,0.0,0.0,0.1747762559477975,0,126_Mo_Williams,SWAC,#002654
96.0,Romelle Mansel,Mo Williams,2023,126,,,,,,,,,,,jackson state,0.0,0.0,0.1640960141037292,0,126_Mo_Williams,SWAC,#002654
97.0,Shannon Grant,Greg Gary,2021,164,Other,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.003,0.008,mercer,0.0,0.0,0.1705342785438491,0,164_Greg_Gary,SoCon,#ec751f
97.0,Shannon Grant,Greg Gary,2022,164,Other,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.011,-0.0069999999999999,mercer,1.0,1.0,0.3434569857473915,0,164_Greg_Gary,SoCon,#ec751f
97.0,Shannon Grant,Robert McCullum,2023,85,Other,0.0,0.0,0.0,0.0,0.0,0.070082723944165,0.0,0.004,0.066082723944165,florida a&m,1.0,0.0,0.1339892378668241,0,85_Robert_McCullum,SWAC,#006b25
99.0,Keiveon Hunt,Mo Williams,2022,126,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,jackson state,0.0,0.0,0.1077389448872765,0,126_Mo_Williams,SWAC,#002654
99.0,Keiveon Hunt,Mo Williams,2023,126,Other,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.007,jackson state,0.0,0.0,0.2050412129606805,0,126_Mo_Williams,SWAC,#002654
100.0,Juan Reyna III,Mo Williams,2021,6,Other,0.0,0.0,1.0,0.0,0.0,0.002,0.0,0.0,0.002,alabama state,1.0,1.0,0.4286002003766239,0,6_Mo_Williams,SWAC,#f19d17
100.0,Juan Reyna III,Kevin McGeehan,2022,41,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.002,campbell,1.0,1.0,0.2842347606787866,0,41_Kevin_McGeehan,Big South,#fa9223
101.0,Dylan Canoville,David Kiefer,2023,246,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,se louisiana,1.0,1.0,0.2652862664851437,0,246_David_Kiefer,Southland,#f3b800
104.0,Jayme Mitchell Jr.,Mo Williams,2021,6,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,alabama state,1.0,0.0,0.0716469426437095,0,6_Mo_Williams,SWAC,#f19d17
104.0,Jayme Mitchell Jr.,Mo Williams,2022,126,,,,,,,,,,,jackson state,0.0,0.0,0.1930298370239455,0,126_Mo_Williams,SWAC,#002654
104.0,Jayme Mitchell Jr.,Mo Williams,2023,126,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jackson state,0.0,0.0,0.0965642024256411,0,126_Mo_Williams,SWAC,#002654
106.0,Avaughn Johnson,Mo Williams,2022,126,Other,0.0,0.0,1.0,0.0,0.0,0.008,0.0,0.0,0.008,jackson state,0.0,0.0,0.035,0,126_Mo_Williams,SWAC,#002654
107.0,David McDaniel,Mo Williams,2023,126,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,jackson state,0.0,0.0,0.1077058652575824,0,126_Mo_Williams,SWAC,#002654
110.0,Delyle Williams,Mo Williams,2023,126,,,,,,,,,,,jackson state,0.0,0.0,0.0407341947241291,0,126_Mo_Williams,SWAC,#002654
111.0,Daeshun Ruffin,Kermit Davis Jr,2021,220,P5,0.035,0.0,1.0,0.0,0.035,,,,,ole miss,0.0,1.0,0.3771309317944018,0,220_Kermit_Davis_Jr,SEC,#002663
111.0,Daeshun Ruffin,Kermit Davis Jr,2022,220,P5,0.0159684165205892,0.0,0.0,0.035,-0.0190315834794107,,,,,ole miss,1.0,1.0,0.3964749722035506,0,220_Kermit_Davis_Jr,SEC,#002663
112.0,Joseph Tugler,Kelvin Sampson,2023,113,P5,0.0039087949560342,0.0,1.0,0.0,0.0039087949560342,,,,,houston,0.0,0.0,0.2765149734401927,0,113_Kelvin_Sampson,American,#CC0000
113.0,J'Wan Roberts,Kelvin Sampson,2021,113,Other,0.0,0.0,0.0,0.0,0.0,0.0224233144576666,0.0,0.012,0.0104233144576666,houston,0.0,0.0,0.0987783379973376,0,113_Kelvin_Sampson,American,#CC0000
113.0,J'Wan Roberts,Kelvin Sampson,2022,113,Other,0.0775246490569967,0.0,0.0,0.0,0.0775246490569967,0.7705271979844496,1.0,0.0224233144576666,0.7481038835267829,houston,0.0,0.0,0.1682239990202979,0,113_Kelvin_Sampson,American,#CC0000
113.0,J'Wan Roberts,Kelvin Sampson,2023,113,P5,0.5238871673474753,0.0,0.0,0.0775246490569967,0.4463625182904785,,,,,houston,0.0,0.0,0.163,0,113_Kelvin_Sampson,American,#CC0000
114.0,Milos Uzan,Porter Moser,2022,217,P5,0.002,0.0,1.0,0.0,0.002,,,,,oklahoma,0.0,0.0,0.1660623511118902,0,217_Porter_Moser,Big 12,#a80532
114.0,Milos Uzan,Porter Moser,2023,217,P5,0.0018901515069418,0.0,0.0,0.002,-0.0001098484930581,,,,,oklahoma,1.0,0.0,0.266,0,217_Porter_Moser,Big 12,#a80532
115.0,Emanuel Sharp,Kelvin Sampson,2022,113,Other,0.0,0.0,1.0,0.0,0.0,0.6414638378430998,1.0,0.0,0.6414638378430998,houston,0.0,0.0,0.2047109324450605,0,113_Kelvin_Sampson,American,#CC0000
115.0,Emanuel Sharp,Kelvin Sampson,2023,113,P5,0.0227321095489634,0.0,0.0,0.0,0.0227321095489634,,,,,houston,0.0,0.0,0.078,0,113_Kelvin_Sampson,American,#CC0000
116.0,L.J. Cryer,Scott Drew,2021,20,P5,0.0049665761043044,0.0,0.0,0.0,0.0049665761043044,,,,,baylor,0.0,0.0,0.1958109339407744,0,20_Scott_Drew,Big 12,#083a27
116.0,L.J. Cryer,Scott Drew,2022,20,P5,0.001,0.0,0.0,0.0049665761043044,-0.0039665761043044,,,,,baylor,1.0,0.0,0.216,0,20_Scott_Drew,Big 12,#083a27
116.0,L.J. Cryer,Kelvin Sampson,2023,113,P5,0.0029745483597137,0.0,0.0,0.001,0.0019745483597137,,,,,houston,0.0,0.0,0.078,0,113_Kelvin_Sampson,American,#CC0000
117.0,Cedric Lath,Kelvin Sampson,2023,113,P5,0.0,0.0,1.0,0.0,0.0,,,,,houston,0.0,1.0,0.3473910631047778,0,113_Kelvin_Sampson,American,#CC0000
118.0,Terrance Arceneaux,Kelvin Sampson,2022,113,Other,0.0,0.0,1.0,0.0,0.0,0.6406857183578194,1.0,0.0,0.6406857183578194,houston,0.0,0.0,0.1528309480515799,0,113_Kelvin_Sampson,American,#CC0000
118.0,Terrance Arceneaux,Kelvin Sampson,2023,113,P5,0.0039645362916734,0.0,0.0,0.0,0.0039645362916734,,,,,houston,0.0,1.0,0.3179748539047282,0,113_Kelvin_Sampson,American,#CC0000
121.0,Ramon Walker Jr.,Kelvin Sampson,2021,113,Other,0.0,0.0,1.0,0.0,0.0,0.0049917848151583,0.0,0.0,0.0049917848151583,houston,0.0,0.0,0.2086729079014171,0,113_Kelvin_Sampson,American,#CC0000
121.0,Ramon Walker Jr.,Kelvin Sampson,2022,113,Other,0.0,0.0,0.0,0.0,0.0,0.6479865831115299,1.0,0.0049917848151583,0.6429947982963715,houston,0.0,0.0,0.198,0,113_Kelvin_Sampson,American,#CC0000
121.0,Ramon Walker Jr.,Kelvin Sampson,2023,113,P5,0.0,0.0,0.0,0.0,0.0,,,,,houston,0.0,0.0,0.2809674498567335,0,113_Kelvin_Sampson,American,#CC0000
122.0,Mylik Wilson,Mark Adams,2021,298,P5,0.001,0.0,0.0,0.0019312114138664,-0.0009312114138664,,,,,texas tech,1.0,0.0,0.1496587940265349,0,298_Mark_Adams,Big 12,#CC0000
122.0,Mylik Wilson,Kelvin Sampson,2023,113,P5,0.001,0.0,0.0,0.001,0.0,,,,,houston,0.0,0.0,0.1766558903611649,0,113_Kelvin_Sampson,American,#CC0000
124.0,Ja'Vier Francis,Kelvin Sampson,2021,113,Other,0.0,0.0,1.0,0.0,0.0,0.0109366396930007,0.0,0.0,0.0109366396930007,houston,0.0,0.0,0.2244385150847973,0,113_Kelvin_Sampson,American,#CC0000
124.0,Ja'Vier Francis,Kelvin Sampson,2022,113,Other,0.006,0.0,0.0,0.0,0.006,0.678451475650589,1.0,0.0109366396930007,0.6675148359575883,houston,0.0,0.0,0.1793006968141322,0,113_Kelvin_Sampson,American,#CC0000
124.0,Ja'Vier Francis,Kelvin Sampson,2023,113,P5,0.0144005314726546,0.0,0.0,0.006,0.0084005314726546,,,,,houston,0.0,0.0,0.137,0,113_Kelvin_Sampson,American,#CC0000
126.0,Walter Hamilton,George Ivory,2022,175,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,mississippi valley state,0.0,0.0,0.1020108961271398,0,175_George_Ivory,SWAC,#004e25
126.0,Walter Hamilton,George Ivory,2023,175,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mississippi valley state,0.0,0.0,0.0488247911723076,0,175_George_Ivory,SWAC,#004e25
127.0,Alvin Stredic,Solomon Bozeman,2021,14,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,arkansas-pine bluff,1.0,0.0,0.0767183860428686,0,14_Solomon_Bozeman,SWAC,#f29103
127.0,Alvin Stredic,George Ivory,2022,175,Other,0.0,0.0,0.0,0.0,0.0,0.0119757528353539,0.0,0.0,0.0119757528353539,mississippi valley state,0.0,0.0,0.165528873420297,0,175_George_Ivory,SWAC,#004e25
129.0,Donovan Sanders,George Ivory,2023,175,Other,0.0,0.0,1.0,0.0,0.0,0.0239640649149922,0.0,0.0,0.0239640649149922,mississippi valley state,0.0,1.0,0.3378384830065142,0,175_George_Ivory,SWAC,#004e25
130.0,George Ivory III,Lindsey Hunter Jr,2021,175,,,,,,,,,,,mississippi valley state,0.0,0.0,0.1046514665406097,0,175_Lindsey_Hunter_Jr,SWAC,#004e25
130.0,George Ivory III,George Ivory,2022,175,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mississippi valley state,0.0,0.0,0.1331179538304105,0,175_George_Ivory,SWAC,#004e25
130.0,George Ivory III,George Ivory,2023,175,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mississippi valley state,0.0,0.0,0.0210699136735301,0,175_George_Ivory,SWAC,#004e25
134.0,Daniel Umoh,Lindsey Hunter Jr,2021,175,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,mississippi valley state,0.0,0.0,0.0941043836787058,0,175_Lindsey_Hunter_Jr,SWAC,#004e25
134.0,Daniel Umoh,George Ivory,2022,175,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mississippi valley state,0.0,0.0,0.1163552541468738,0,175_George_Ivory,SWAC,#004e25
134.0,Daniel Umoh,George Ivory,2023,175,Other,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,mississippi valley state,0.0,0.0,0.0757844523391267,0,175_George_Ivory,SWAC,#004e25
136.0,Markell Petro,George Ivory,2023,175,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,mississippi valley state,0.0,0.0,0.0063275839261546,0,175_George_Ivory,SWAC,#004e25
137.0,Kendal Parker,Tony Madlock,2022,6,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,alabama state,0.0,0.0,0.0265310647821832,0,6_Tony_Madlock,SWAC,#f19d17
137.0,Kendal Parker,Tony Madlock,2023,6,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,alabama state,1.0,1.0,0.2592582750003188,0,6_Tony_Madlock,SWAC,#f19d17
142.0,Joshua Jefferson,Randy Bennett,2022,253,Other,0.0,0.0,1.0,0.0,0.0,0.0516898582817401,0.0,0.0,0.0516898582817401,saint marys,0.0,1.0,0.2630983543470599,0,253_Randy_Bennett,WCC,#06315b
142.0,Joshua Jefferson,Randy Bennett,2023,253,Other,0.0410023969950426,0.0,0.0,0.0,0.0410023969950426,0.7244705302167678,1.0,0.0516898582817401,0.6727806719350277,saint marys,1.0,0.0,0.1369796793156513,0,253_Randy_Bennett,WCC,#06315b
143.0,Dishon Jackson,Aaron Fearne,2023,48,Other,0.0211251808505907,0.0,1.0,0.0,0.0211251808505907,0.7613848136555638,1.0,0.0,0.7613848136555638,charlotte,1.0,0.0,0.1727123795018788,0,48_Aaron_Fearne,CUSA,#00693e
144.0,Tamin Lipsey,T.J. Otzelberger,2022,125,P5,0.0212931139288166,0.0,1.0,0.0,0.0212931139288166,,,,,iowa state,0.0,0.0,0.195,0,125_T.J._Otzelberger,Big 12,#A71930
144.0,Tamin Lipsey,T.J. Otzelberger,2023,125,P5,0.8057921241312124,0.0,0.0,0.0212931139288166,0.7844990102023958,,,,,iowa state,0.0,0.0,0.157,0,125_T.J._Otzelberger,Big 12,#A71930
145.0,Curtis Jones,Jim Whitesell,2021,33,Other,0.0,0.0,1.0,0.0,0.0,0.037579140716218,0.0,0.0,0.037579140716218,buffalo,0.0,0.0,0.2161593522010482,0,33_Jim_Whitesell,MAC,#041A9B
145.0,Curtis Jones,Jim Whitesell,2022,33,Other,0.0164225049803612,0.0,0.0,0.0,0.0164225049803612,0.7206563310504913,1.0,0.037579140716218,0.6830771903342733,buffalo,1.0,1.0,0.4870355178975021,0,33_Jim_Whitesell,MAC,#041A9B
145.0,Curtis Jones,T.J. Otzelberger,2023,125,P5,0.4399759567974119,0.0,0.0,0.0164225049803612,0.4235534518170507,,,,,iowa state,0.0,0.0,0.111,0,125_T.J._Otzelberger,Big 12,#A71930
146.0,Keshon Gilbert,Kevin Kruger,2021,322,Other,0.0,0.0,1.0,0.0,0.0,0.0269827614170856,0.0,0.0,0.0269827614170856,unlv,0.0,0.0,0.2039236618886728,0,322_Kevin_Kruger,Mountain West,#cc092f
146.0,Keshon Gilbert,Kevin Kruger,2022,322,Other,0.0009746208604147,0.0,0.0,0.0,0.0009746208604147,0.6477529522724268,1.0,0.0269827614170856,0.6207701908553411,unlv,1.0,1.0,0.355688655042611,0,322_Kevin_Kruger,Mountain West,#cc092f
146.0,Keshon Gilbert,T.J. Otzelberger,2023,125,P5,0.4660239223116278,0.0,0.0,0.0009746208604147,0.4650493014512131,,,,,iowa state,0.0,0.0,0.117,0,125_T.J._Otzelberger,Big 12,#A71930
147.0,Conrad Hawley,T.J. Otzelberger,2022,125,P5,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0,125_T.J._Otzelberger,Big 12,black
147.0,Conrad Hawley,T.J. Otzelberger,2023,125,P5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,125_T.J._Otzelberger,Big 12,black
148.0,Kayden Fish,T.J. Otzelberger,2023,125,,,,,,,,,,,iowa state,0.0,1.0,0.3558153439318381,0,125_T.J._Otzelberger,Big 12,#A71930
149.0,Milan Momcilovic,T.J. Otzelberger,2023,125,P5,0.2881273158215994,0.0,1.0,0.0,0.2881273158215994,,,,,iowa state,0.0,0.0,0.103,0,125_T.J._Otzelberger,Big 12,#A71930
150.0,Brandton Chatfield,Chris Victor,2021,262,Other,0.0,0.0,1.0,0.0,0.0,0.0276366538064942,0.0,0.0,0.0276366538064942,seattle u,0.0,1.0,0.2677863266601655,0,262_Chris_Victor,WAC,#c3362e
150.0,Brandton Chatfield,Chris Victor,2022,262,Other,0.0,0.0,0.0,0.0,0.0,0.0430937137043795,0.0,0.0276366538064942,0.0154570598978853,seattle u,0.0,0.0,0.2182693100656119,0,262_Chris_Victor,WAC,#c3362e
150.0,Brandton Chatfield,Chris Victor,2023,262,Other,0.0,0.0,0.0,0.0,0.0,0.7811839318689479,1.0,0.0430937137043795,0.7380902181645683,seattle u,1.0,1.0,0.2850784816525907,0,262_Chris_Victor,WAC,#c3362e
152.0,Cade Kelderman,T.J. Otzelberger,2023,125,P5,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0,125_T.J._Otzelberger,Big 12,black
153.0,Demarion Watson,T.J. Otzelberger,2022,125,P5,0.0,0.0,1.0,0.0,0.0,,,,,iowa state,0.0,0.0,0.2948091860064322,0,125_T.J._Otzelberger,Big 12,#A71930
153.0,Demarion Watson,T.J. Otzelberger,2023,125,P5,0.001,0.0,0.0,0.0,0.001,,,,,iowa state,0.0,0.0,0.256,0,125_T.J._Otzelberger,Big 12,#A71930
155.0,Nate Heise,Ben Jacobson,2021,209,Other,0.0,0.0,0.0,0.0,0.0,0.1529676757486447,0.0,0.0115765972392073,0.1413910785094373,northern iowa,0.0,0.0,0.1199803745508651,0,209_Ben_Jacobson,MVC,#473282
155.0,Nate Heise,Ben Jacobson,2022,209,,,,,,,,,,,northern iowa,0.0,0.0,0.185038918890922,0,209_Ben_Jacobson,MVC,#473282
155.0,Nate Heise,Ben Jacobson,2023,209,Other,0.1405006708917772,0.0,0.0,0.0,0.1405006708917772,0.8982607963167213,1.0,0.1529676757486447,0.7452931205680766,northern iowa,1.0,1.0,0.3341099159412518,0,209_Ben_Jacobson,MVC,#473282
156.0,Josh Ojianwuna,Scott Drew,2022,20,P5,0.0,0.0,1.0,0.0,0.0,,,,,baylor,0.0,0.0,0.233376094625547,0,20_Scott_Drew,Big 12,#083a27
156.0,Josh Ojianwuna,Scott Drew,2023,20,P5,0.0,0.0,0.0,0.0,0.0,,,,,baylor,0.0,1.0,0.301,0,20_Scott_Drew,Big 12,#083a27
157.0,Norchad Omier,Mike Balado,2021,13,Other,0.0959559206892069,0.0,0.0,0.0099905870642538,0.085965333624953,0.6689073433473051,1.0,0.0955173893651061,0.5733899539821989,arkansas state,1.0,0.0,0.2059351322625865,0,13_Mike_Balado,Sun Belt,#BE0F34
157.0,Norchad Omier,Jim Larranaga,2022,168,P5,0.804884054286983,0.0,0.0,0.0959559206892069,0.7089281335977761,,,,,miami,0.0,0.0,0.029,0,168_Jim_Larranaga,ACC,#005030
157.0,Norchad Omier,Jim Larranaga,2023,168,P5,0.8866641665716687,0.0,0.0,0.804884054286983,0.0817801122846857,,,,,miami,1.0,0.0,0.176,0,168_Jim_Larranaga,ACC,#005030
159.0,Jayden Nunn,Mike Rhoades,2021,333,Other,0.0,0.0,1.0,0.0,0.0,0.0502801796142387,0.0,0.0,0.0502801796142387,vcu,0.0,1.0,0.4066660013772905,0,333_Mike_Rhoades,A-10,#141414
159.0,Jayden Nunn,Mike Rhoades,2022,333,Other,0.0018030056675811,0.0,0.0,0.0,0.0018030056675811,0.7262794953100079,1.0,0.0502801796142387,0.6759993156957692,vcu,1.0,0.0,0.2018498037602419,0,333_Mike_Rhoades,A-10,#141414
159.0,Jayden Nunn,Scott Drew,2023,20,P5,0.2821005577618345,0.0,0.0,0.0018030056675811,0.2802975520942533,,,,,baylor,0.0,0.0,0.036,0,20_Scott_Drew,Big 12,#083a27
160.0,Jeremy Roach,Mike Krzyzewski,2021,72,P5,0.0124192669351411,0.0,0.0,0.0009725138974675,0.0114467530376735,,,,,duke,0.0,0.0,0.114,0,72_Mike_Krzyzewski,ACC,#00529b
160.0,Jeremy Roach,Jon Scheyer,2022,72,P5,0.0009887746290917,0.0,0.0,0.0124192669351411,-0.0114304923060493,,,,,duke,0.0,1.0,0.373,0,72_Jon_Scheyer,ACC,#00529b
160.0,Jeremy Roach,Jon Scheyer,2023,72,P5,0.0059319890328641,0.0,0.0,0.0009887746290917,0.0049432144037724,,,,,duke,1.0,0.0,0.047,0,72_Jon_Scheyer,ACC,#00529b
169.0,Langston Love,Scott Drew,2022,20,P5,0.0135709961147292,0.0,1.0,0.0,0.0135709961147292,,,,,baylor,0.0,0.0,0.2018938177685161,0,20_Scott_Drew,Big 12,#083a27
169.0,Langston Love,Scott Drew,2023,20,P5,0.1275313652990863,0.0,0.0,0.0135709961147292,0.1139603691843571,,,,,baylor,0.0,0.0,0.2709872668579627,0,20_Scott_Drew,Big 12,#083a27
170.0,Ben Gregg,Mark Few,2021,102,Other,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.015,0.011,gonzaga,0.0,0.0,0.2133587853507837,0,102_Mark_Few,WCC,#003366
170.0,Ben Gregg,Mark Few,2022,102,Other,0.003,0.0,0.0,0.0,0.003,0.1258306668038232,0.0,0.026,0.0998306668038232,gonzaga,0.0,0.0,0.1840690776820088,0,102_Mark_Few,WCC,#003366
170.0,Ben Gregg,Mark Few,2023,102,Other,0.0,0.0,0.0,0.003,-0.003,0.0887454677308141,0.0,0.1258306668038232,-0.0370851990730091,gonzaga,0.0,0.0,0.0715539198581284,0,102_Mark_Few,WCC,#003366
171.0,Graham Ike,Jeff Linder,2021,358,Other,0.0257355257408657,0.0,0.0,0.0,0.0257355257408657,0.3416614259880451,0.0,0.0166171960162172,0.3250442299718279,wyoming,1.0,1.0,0.3052020980214738,0,358_Jeff_Linder,Mountain West,#492f24
171.0,Graham Ike,Mark Few,2023,102,Other,0.0983940433374599,0.0,0.0,0.0257355257408657,0.0726585175965941,0.40313341350347,0.0,0.3416614259880451,0.0614719875154248,gonzaga,0.0,0.0,0.0950774058859822,0,102_Mark_Few,WCC,#003366
172.0,Nolan Hickman,Mark Few,2021,102,Other,0.0,0.0,1.0,0.0,0.0,0.0232315519313442,0.0,0.0,0.0232315519313442,gonzaga,0.0,0.0,0.1821782138013823,0,102_Mark_Few,WCC,#003366
172.0,Nolan Hickman,Mark Few,2022,102,Other,0.0,0.0,0.0,0.0,0.0,0.060375110194158,0.0,0.0232315519313442,0.0371435582628137,gonzaga,0.0,0.0,0.2423932940971762,0,102_Mark_Few,WCC,#003366
172.0,Nolan Hickman,Mark Few,2023,102,Other,0.0,0.0,0.0,0.0,0.0,0.0479140976380341,0.0,0.060375110194158,-0.0124610125561239,gonzaga,0.0,0.0,0.1709423884191829,0,102_Mark_Few,WCC,#003366
173.0,Ryan Nembhard,Greg McDermott,2021,61,P5,0.002,0.0,1.0,0.0,0.002,,,,,creighton,0.0,1.0,0.4114091555787011,0,61_Greg_McDermott,Big East,#005CA9
173.0,Ryan Nembhard,Greg McDermott,2022,61,P5,0.3929724085606958,0.0,0.0,0.002,0.3909724085606958,,,,,creighton,1.0,0.0,0.142,0,61_Greg_McDermott,Big East,#005CA9
173.0,Ryan Nembhard,Mark Few,2023,102,Other,0.0185643011498597,0.0,0.0,0.3929724085606958,-0.3744081074108361,0.113854658829677,0.0,0.0,0.113854658829677,gonzaga,0.0,0.0,0.1607362892148658,0,102_Mark_Few,WCC,#003366
174.0,Khalif Battle,Aaron McKie,2021,289,Other,0.0,0.0,0.0,0.04399239150009,-0.04399239150009,0.0454425995436916,0.0,0.0147689084802735,0.030673691063418,temple,0.0,1.0,0.3631163634943939,0,289_Aaron_McKie,American,#9e1b34
174.0,Khalif Battle,Aaron McKie,2022,289,Other,0.0009571428571428,0.0,0.0,0.0,0.0009571428571428,0.8417174193678387,1.0,0.0454425995436916,0.796274819824147,temple,1.0,1.0,0.6272276282568371,0,289_Aaron_McKie,American,#9e1b34
174.0,Khalif Battle,Eric Musselman,2023,12,P5,0.0066704388914097,0.0,0.0,0.0009571428571428,0.0057132960342669,,,,,arkansas,1.0,0.0,0.2737143770927538,0,12_Eric_Musselman,SEC,#BE0F34
175.0,Emmanuel Innocenti,Billy Gillispie,2023,288,Other,0.0,0.0,1.0,0.0,0.0,0.0270829475941523,0.0,0.0,0.0270829475941523,tarleton state,1.0,1.0,0.2723575091098555,0,288_Billy_Gillispie,WAC,black
176.0,Jun Seok Yeo,Mark Few,2023,102,Other,0.0,0.0,1.0,0.0,0.0,0.0046954518789359,0.0,0.0,0.0046954518789359,gonzaga,0.0,1.0,0.3624367815946843,0,102_Mark_Few,WCC,#003366
177.0,Braden Huff,Mark Few,2023,102,Other,0.008,0.0,1.0,0.0,0.008,0.0468906982413809,0.0,0.0,0.0468906982413809,gonzaga,0.0,0.0,0.1370112011212756,0,102_Mark_Few,WCC,#003366
179.0,Michael Ajayi,Lorenzo Romar,2023,228,Other,0.1498637126953712,0.0,1.0,0.0,0.1498637126953712,0.5572669772613298,0.0,0.0,0.5572669772613298,pepperdine,1.0,1.0,0.4132318234391774,0,228_Lorenzo_Romar,WCC,#e57728
180.0,Joe Few,Mark Few,2021,102,Other,0.0,0.0,1.0,0.0,0.0,0.011,0.0,0.0,0.011,,,,,0,102_Mark_Few,WCC,black
180.0,Joe Few,Mark Few,2023,102,Other,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.011,0.004,gonzaga,0.0,0.0,0.1403257534792384,0,102_Mark_Few,WCC,#003366
181.0,Dusty Stromer,Mark Few,2023,102,Other,0.0,0.0,1.0,0.0,0.0,0.0219684439082999,0.0,0.0,0.0219684439082999,gonzaga,0.0,0.0,0.2002781246545683,0,102_Mark_Few,WCC,#003366
184.0,Steele Venters,David Riley,2021,80,Other,0.0039100760157325,0.0,0.0,0.0,0.0039100760157325,0.6992021126861291,0.0,0.001,0.6982021126861291,eastern washington,0.0,1.0,0.4254522484419375,0,80_David_Riley,Big Sky,#a10022
184.0,Steele Venters,David Riley,2022,80,Other,0.0,0.0,0.0,0.0039100760157325,-0.0039100760157325,0.6887586344887632,0.0,0.6992021126861291,-0.0104434781973659,eastern washington,0.0,1.0,0.3317538011484213,0,80_David_Riley,Big Sky,#a10022
